season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,player_id,old_player_id
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,18,B. Flaquer,B. Flaquer,"FLAQUER,B",1,0,,,bartolome-flaquer
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,18,B. Flaquer,B. Flaquer,"FLAQUER,B",1,0,,,bartolome-flaquer
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,12,B. Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,12,B. Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,12,B. Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,12,B. Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,12,B. Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,12,B. Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,12,Benjamin Plu,B. Plu,"PLU,B",1,1,WR,378ae7c3-3144-40a0-948e-f08001c98261,benjamin-plu
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,60,C. Ngimbi,C. Ngimbi,"NGIMBI,C",1,1,C,c601466a-35e2-4b63-a050-8ad15d4ad3b3,celestin-ngimbi
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,60,C. Ngimbi,C. Ngimbi,"NGIMBI,C",1,1,C,c601466a-35e2-4b63-a050-8ad15d4ad3b3,celestin-ngimbi
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,60,C. Ngimbi,C. Ngimbi,"NGIMBI,C",1,1,OL,c601466a-35e2-4b63-a050-8ad15d4ad3b3,celestin-ngimbi
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,60,C. Ngimbi,C. Ngimbi,"NGIMBI,C",1,1,C,c601466a-35e2-4b63-a050-8ad15d4ad3b3,celestin-ngimbi
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,60,C. Ngimbi,C. Ngimbi,"NGIMBI,C",1,1,C,c601466a-35e2-4b63-a050-8ad15d4ad3b3,celestin-ngimbi
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,60,Celestin Ngimbi,C. Ngimbi,"NGIMBI,C",1,1,C,c601466a-35e2-4b63-a050-8ad15d4ad3b3,celestin-ngimbi
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,10,C. Brugnani,C. Brugnani,"BRUGNANI,C",1,1,LB,af52d5b2-a90b-4ee2-9770-46a5fec53b4d,cesare-brugnani
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,10,C. Brugnani,C. Brugnani,"BRUGNANI,C",1,1,LB,af52d5b2-a90b-4ee2-9770-46a5fec53b4d,cesare-brugnani
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,10,C. Brugnani,C. Brugnani,"BRUGNANI,C",1,1,LB,af52d5b2-a90b-4ee2-9770-46a5fec53b4d,cesare-brugnani
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,10,C. Brugnani,C. Brugnani,"BRUGNANI,C",1,0,,af52d5b2-a90b-4ee2-9770-46a5fec53b4d,cesare-brugnani
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,10,C. Brugnani,C. Brugnani,"BRUGNANI,C",1,0,,af52d5b2-a90b-4ee2-9770-46a5fec53b4d,cesare-brugnani
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,10,Cesare Brugnani,C. Brugnani,"BRUGNANI,C",1,1,LB,af52d5b2-a90b-4ee2-9770-46a5fec53b4d,cesare-brugnani
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,26,C. Garcia,C. Garcia,"GARCIA,C",1,0,,,cesar-sawane
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,26,C. Garcia,C. Garcia,"GARCIA,C",1,0,,,cesar-sawane
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,26,C. Garcia,C. Garcia,"GARCIA,C",1,0,,,cesar-sawane
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,90,D. Franco,D. Franco,"FRANCO,D",1,0,,4aef9173-fecb-4ce2-ab9e-74eb00a2f319,daniel-franco
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,90,D. Franco,D. Franco,"FRANCO,D",1,0,,4aef9173-fecb-4ce2-ab9e-74eb00a2f319,daniel-franco
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,90,D. Franco,D. Franco,"FRANCO,D",1,0,,4aef9173-fecb-4ce2-ab9e-74eb00a2f319,daniel-franco
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,90,D. Franco,D. Franco,"FRANCO,D",1,0,,4aef9173-fecb-4ce2-ab9e-74eb00a2f319,daniel-franco
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,90,Daniel Franco,D. Franco,"FRANCO,D",1,0,,4aef9173-fecb-4ce2-ab9e-74eb00a2f319,daniel-franco
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,79,E. Gonzalez,E. Gonzalez,"GONZoLEZ,E",1,1,OT,,eduardo-gonzalez
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,79,E. Gonzalez,E. Gonzalez,"GONZoLEZ,E",1,1,LT,,eduardo-gonzalez
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,79,E. Gonzalez,E. Gonzalez,"GONZoLEZ,E",1,1,OL,,eduardo-gonzalez
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,79,E. Gonzalez,E. Gonzalez,"GONZoLEZ,E",1,1,T,,eduardo-gonzalez
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,79,E. Gonzalez,E. Gonzalez,"GONZoLEZ,E",1,1,OT,,eduardo-gonzalez
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,79,Eduardo Sanchez Gonz,E. Gonzalez,"GONZoLEZ,E",1,1,OT,,eduardo-gonzalez
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,98,E. Elio,E. Elio,"ELIO,E",1,1,DT,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,98,E. Elio,E. Elio,"ELIO,E",1,1,DT,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,98,E. Elio,E. Elio,"ELIO,E",1,1,DL,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,98,E. Elio,E. Elio,"ELIO,E",1,1,DL,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,98,E. Elio,E. Elio,"ELIO,E",1,1,DT,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,98,E. Elio,E. Elio,"ELIO,E",1,1,DT,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,98,Edwin Elio,E. Elio,"ELIO,E",1,1,DT,a97cc754-b58a-4edb-8eff-c2f4134a472f,edwin-elio
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,34,E. Rodriguez,E. Rodriguez,"RODRiGUEZ,E",1,0,,93755889-4e19-470c-8986-885c821f94c6,elias-rodriguez
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,34,E. Rodriguez,E. Rodriguez,"RODRiGUEZ,E",1,0,,93755889-4e19-470c-8986-885c821f94c6,elias-rodriguez
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,34,E. Rodriguez,E. Rodriguez,"RODRiGUEZ,E",1,0,,93755889-4e19-470c-8986-885c821f94c6,elias-rodriguez
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,34,E. Rodriguez,E. Rodriguez,"RODRiGUEZ,E",1,0,,93755889-4e19-470c-8986-885c821f94c6,elias-rodriguez
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,64,E. Nunez,E. Nunez,"NUNEZ,E",1,1,OG,,elvys-nunez
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,64,E. Nunez,E. Nunez,"NUNEZ,E",1,1,LG,,elvys-nunez
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,64,E. Nunez,E. Nunez,"NUNEZ,E",1,1,OL,,elvys-nunez
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,64,E. Nunez,E. Nunez,"NUNEZ,E",1,1,OL,,elvys-nunez
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,64,E. Nunez,E. Nunez,"NUNEZ,E",1,1,OG,,elvys-nunez
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,64,Elvys Nunez,E. Nunez,"NUNEZ,E",1,1,OG,,elvys-nunez
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,77,G. Rodriguez,G. Rodriguez,"RODRiGUEZ,G",1,1,OT,358febe8-9ea0-4653-ba06-a23bda54bbce,gabriel-rodriguez
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,77,G. Rodriguez,G. Rodriguez,"RODRiGUEZ,G",1,0,,358febe8-9ea0-4653-ba06-a23bda54bbce,gabriel-rodriguez
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,77,G. Rodriguez,G. Rodriguez,"RODRiGUEZ,G",1,0,,358febe8-9ea0-4653-ba06-a23bda54bbce,gabriel-rodriguez
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,77,G. Rodriguez,G. Rodriguez,"RODRiGUEZ,G",1,1,OT,358febe8-9ea0-4653-ba06-a23bda54bbce,gabriel-rodriguez
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,77,Gabriel Rodriguez,G. Rodriguez,"RODRiGUEZ,G",1,1,OT,358febe8-9ea0-4653-ba06-a23bda54bbce,gabriel-rodriguez
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,8,G. Tavecchio,G. Tavecchio,"TAVECCHIO,G",1,0,,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,giorgio-tavecchio
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,8,G. Tavecchio,G. Tavecchio,"TAVECCHIO,G",1,0,,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,giorgio-tavecchio
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,8,G. Tavecchio,G. Tavecchio,"TAVECCHIO,G",1,0,,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,giorgio-tavecchio
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,8,G. Tavecchio,G. Tavecchio,"TAVECCHIO,G",1,0,,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,giorgio-tavecchio
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,8,G. Tavecchio,G. Tavecchio,"TAVECCHIO,G",1,0,,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,giorgio-tavecchio
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,8,Giorgio Tavecchio,G. Tavecchio,"TAVECCHIO,G",1,0,,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,giorgio-tavecchio
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,82,G. Visent,G. Visent,"VISENT,G",1,0,,,guillem-visent
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,87,I. Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,87,I. Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,87,I. Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,87,I. Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,87,I. Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,87,I. Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,87,Igor Maslanka,I. Maslanka,"MASLANKA,I",1,1,TE,,igor-maslanka
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,4,J. Moll,J. Moll,"MOLL,J",1,1,FS,,jairus-moll
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,4,J. Moll,J. Moll,"MOLL,J",1,0,,,jairus-moll
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,4,J. Moll,J. Moll,"MOLL,J",1,1,FS,,jairus-moll
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,4,J. Moll,J. Moll,"MOLL,J",1,1,FS,,jairus-moll
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,4,Jarius Moll,J. Moll,"MOLL,J",1,1,FS,,jairus-moll
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,24,J. Castanon,J. Castanon,"CASTANoN,J",1,0,,,javier-castanon
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,24,J. Castanon,J. Castanon,"CASTANoN,J",1,0,,,javier-castanon
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,24,J. Castanon,J. Castanon,"CASTANoN,J",1,0,,,javier-castanon
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,24,J. Castanon,J. Castanon,"CASTANoN,J",1,0,,,javier-castanon
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,13,J. Bartra,J. Bartra,"BARTRA,J",1,0,,,joan-carles-bartra
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,51,Joel Cabre,J. Cabre,"CABRe,J",1,0,,,joel-cabre
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,1,CB,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,1,CB,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,1,DB,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,0,,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,1,CB,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,1,CB,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,23,Jordi Brugnani,J. Brugnani,"BRUGNANI,J",1,1,CB,6608b092-680f-4104-8069-caba1595132e,jordi-brugnani
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,80,J. Torrededia,J. Torrededia,"TORREDEDIA,J",1,1,WR,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,80,J. Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,80,J. Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,80,J. Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,80,J. Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,80,J. Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,80,Jordi Torrededia,J. Torrededia,"TORREDEDIA,J",1,0,,478d45b4-d617-4a56-9e74-eb41097b4c05,jordi-torrededia
2022,RFBD2204,BD,Barcelona Dragons,A,RF,Rhein Fire,5,J. Velasco,J. Velasco,"VELASCO,J",1,0,,,jorge-felix-velasco
2022,SSBD2201,BD,Barcelona Dragons,A,SS,Stuttgart Surge,5,J. Velasco,J. Velasco,"VELASCO,J",1,0,,,jorge-felix-velasco
2022,VVBD2213,BD,Barcelona Dragons,A,VV,Vienna Vikings,5,J. Velasco,J. Velasco,"VELASCO,J",1,0,,,jorge-felix-velasco
2022,VVBD22PO,BD,Barcelona Dragons,A,VV,Vienna Vikings,5,J. Velasco,J. Velasco,"VELASCO,J",1,0,,,jorge-felix-velasco
2022,IRBD2208,BD,Barcelona Dragons,A,IR,Istanbul Rams,5,Jorge Felix Velasco,J. Velasco,"VELASCO,J",1,0,,,jorge-felix-velasco
2022,CCBD2211,BD,Barcelona Dragons,A,CC,Cologne Centurions,72,J. Ariza,J. Ariza,"ARIZA,J",1,1,OG,,jose-ariza
2022,HDBD2202,BD,Barcelona Dragons,A,HD,Hamburg Sea Devils,72,J. Ariza,J. Ariza,"ARIZA,J",1,1,RG,,jose-ariza
