season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,player_id,old_player_id
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,8,Moritz Stein,M. Stein,"STEIN,M",1,1,RB,083896e0-da3d-11ed-a8cf-bf90b728a50c,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,9,Nils Jonkmans,N. Jonkmans,"JONKMANS,N",1,0,,f9f9af80-d8af-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,13,Anton Jallai,A. Jallai,"JALLAI,A",1,0,,e9aede3c-ef9f-40a2-97ec-2bb2a57b2d2a,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,14,Timothy Schurmann,T. Schuermann,"SCHUERMANN,T",1,1,SS,ccfe3d80-d8a9-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,19,Gregorio Calonego,G. Calonego,"CALONEGO,G",1,1,WR,8f634cd0-d8a0-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,20,Olivier Marty,O. Marty,"MARTY,O",1,0,,edf71c10-d8ad-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,21,Fabian  Bruhin,F. Bruhin,"BRUHIN,F",1,1,CB,a9cd1370-d8ab-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,23,Chaska Remy Perron,C. Perron,"PERRON,C",1,1,CB,9b7e144f-421a-4801-85d1-11d8ea0508ac,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,24,Dimitri Gfeller,D. Gfeller,"GFELLER,D",1,0,,bd827e11-e567-4ff3-adc8-60bc040d3a8e,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,35,Florian  Ziegler,F. Ziegler,"ZIEGLER,F",1,0,,57a95390-d8ad-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,37,Robert Harvey,R. Harvey,"HARVEY,R",1,0,,b5b6d910-e471-11ed-bceb-db073204c323,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,44,Fabian Strahm,F. Strahm,"STRAHM,F",1,0,,1178c7e0-e3b4-11ed-b745-21f5d0c6720a,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,47,Jonathan Falk,J. Falk,"FALK,J",1,1,LB,f062ab70-da3a-11ed-a8cf-bf90b728a50c,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,53,Dominik Liechti,D. Liechti,"LIECHTI,D",1,1,DE,f3658800-d554-11ed-83e8-3b0b682e9453,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,56,Filip Kovljenic,F. Kovljenic,"KOVLJENIC,F",1,1,OT,68d8bdb0-ed1e-11ed-84cd-0bdefe1e3835,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,57,Jurg Stalder,J. Stalder,"STALDER,J",1,1,OT,8b152100-d8a3-11ed-b5d9-e59dc85e57e9,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,58,"John ""JR"" Tavai",J. Tavai,"TAVAI,J",1,1,LB,d41b90f0-eb54-11ed-8ef1-93f1a06434d3,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,65,Federico Ferretti,F. Ferretti,"FERRETTI,F",1,1,OG,cdad13e0-ed1d-11ed-84cd-0bdefe1e3835,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,73,Timothy Schmid,T. Schmid,"SCHMID,T",1,1,C,981b2320-eb5b-11ed-bc90-d5ef6f01402d,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,75,Gabriel Rodriguez,G. Rodríguez,"RODRíGUEZ,G",1,1,OT,358febe8-9ea0-4653-ba06-a23bda54bbce,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,77,Jean-Pierre Stadler,J. Stadler,"STADLER,J",1,1,DT,7a2a2b40-e813-11ed-850c-69e5c2eaeae7,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,83,Xavier Baudraz,X. Baudraz,"BAUDRAZ,X",1,1,WR,89f166c0-da3e-11ed-a8cf-bf90b728a50c,
2023,BDHG2301,HG,Helvetic Guards,A,BD,Barcelona Dragons,96,Tim Hanni,T. Haenni,"HAENNI,T",1,1,DT,e4b06b59-8355-43a9-a41e-eeedc94d4748,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,1,S. Dragan,S. Dragan,"DRAGAN,S",1,0,,1735afd0-ae04-11ed-9682-ede930de22b1,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,2,M. Castle,M. Castle,"CASTLE,M",1,1,WR,ad67afc0-ae00-11ed-81e1-1976d2de75bc,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,3,J. Rogers,J. Rogers,"ROGERS,J",1,1,DB,85c65c57-69f6-4414-802b-d89767c0e472,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,4,R. Werner,R. Werner,"WERNER,R",1,0,,3ee93610-ab83-11ed-a03a-dfc91dffd448,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,5,M. Ilic,M. Ilic,"ILIC,M",1,1,DB,3134e0b0-ae02-11ed-8f05-e378906ab240,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,6,T. Vaimaona,T. Vaimaona,"VAIMAONA,T",1,0,,cb99b5a0-f55f-11ed-9d26-03573b59fad6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,7,T. Oyewo,T. Oyewo,"OYEWO,T",1,1,RB,c7d6fb90-b0f3-11ed-b531-1da4d38c5a63,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,9,K. Titz,K. Titz,"TITZ,K",1,1,LB,34a710f0-ab79-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,11,L. Salvo,L. Salvo,"SALVO,L",1,0,,d65671f0-ab7b-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,12,C. Jeffries,C. Jeffries,"JEFFRIES,C",1,1,QB,8722b970-ad67-11ed-a5c1-13f8c0fe6ac6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,13,M. Rutsch,M. Rutsch,"RUTSCH,M",1,1,WR,750b6928-96f8-412c-b6f0-f5ac0a629f5b,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,15,J. Zirngibl,J. Zirngibl,"ZIRNGIBL,J",1,1,DL,f38bfe90-adfe-11ed-9cce-8bb60752193a,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,18,J. Nowak,J. Nowak,"NOWAK,J",1,1,WR,decf2fa6-d9df-4bcd-800c-daa499c22498,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,19,J. Nkembi,J. Nkembi,"NKEMBI,J",1,1,DB,9b5bb7cf-b8aa-4423-be39-b5cbae4c1e32,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,22,A. Braunsperger,A. Braunsperger,"BRAUNSPERGER,A",1,0,,72fd7220-ab71-11ed-b047-59d9f06e6ca0,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,23,C. Etienne,C. Etienne,"ETIENNE,C",1,0,,2b25f4af-ebf4-492b-83a6-c79a5bddfaf9,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,24,J. Guerntke,J. Guerntke,"GUERNTKE,J",1,1,DB,bb12e8f0-ab77-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,27,J. Bartz,J. Bartz,"BARTZ,J",1,0,,9e5268a0-adff-11ed-9cce-8bb60752193a,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,29,A. Black,A. Black,"BLACK,A",1,1,LB,0399c800-ad67-11ed-a5c1-13f8c0fe6ac6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,37,G. Kalus,G. Kalus,"KALUS,G",1,0,,163470d8-1a4c-4c7e-a29c-c7a17d5cdda6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,39,E. Kaser,E. Kaser,"KASER,E",1,1,DB,29ab94a0-ab74-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,45,T. Vogl,T. Vogl,"VOGL,T",1,1,DL,c696ff00-ad65-11ed-a30f-ad0477bd6f3d,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,50,T. Vorreiter,T. Vorreiter,"VORREITER,T",1,1,OL,191242d0-ad66-11ed-be06-8fac2659e815,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,51,L. Nieper,L. Nieper,"NIEPER,L",1,0,,064490b0-ab7a-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,53,D. Ondra,D. Ondra,"ONDRA,D",1,1,OL,41fa7350-ad68-11ed-a5c1-13f8c0fe6ac6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,56,P. Engelhardt,P. Engelhardt,"ENGELHARDT,P",1,0,,d1568ce0-ab7f-11ed-a03a-dfc91dffd448,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,60,M. Biegert,M. Biegert,"BIEGERT,M",1,1,OL,29b2afd0-ae01-11ed-81e1-1976d2de75bc,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,65,J. Eberl,J. Eberl,"EBERL,J",1,1,OL,f747b060-ab74-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,75,T. Schmidt,T. Schmidt,"SCHMIDT,T",1,1,OL,ee255680-ae04-11ed-9682-ede930de22b1,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,80,L. Anzeneder,L. Anzeneder,"ANZENEDER,L",1,0,,b4a1a420-ab7c-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,85,M. Malki,M. Malki,"MALKI,M",1,1,TE,7d39ab30-ab78-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,90,D. Siegel,D. Siegel,"SIEGEL,D",1,1,DL,f86c7017-421e-4aaf-bdfd-91ac9be4f887,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,94,J. Ricco,J. Ricco,"RICCO,J",1,1,DL,8d8fcd30-e605-11ed-99bd-8d59edf091ed,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,1,S. Dragan,S. Dragan,"DRAGAN,S",1,0,,1735afd0-ae04-11ed-9682-ede930de22b1,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,2,M. Castle,M. Castle,"CASTLE,M",1,1,WR,ad67afc0-ae00-11ed-81e1-1976d2de75bc,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,3,J. Rogers,J. Rogers,"ROGERS,J",1,1,DB,85c65c57-69f6-4414-802b-d89767c0e472,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,4,R. Werner,R. Werner,"WERNER,R",1,0,,3ee93610-ab83-11ed-a03a-dfc91dffd448,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,5,M. Ilic,M. Ilic,"ILIC,M",1,1,DB,3134e0b0-ae02-11ed-8f05-e378906ab240,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,6,T. Vaimaona,T. Vaimaona,"VAIMAONA,T",1,0,,cb99b5a0-f55f-11ed-9d26-03573b59fad6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,7,T. Oyewo,T. Oyewo,"OYEWO,T",1,1,RB,c7d6fb90-b0f3-11ed-b531-1da4d38c5a63,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,9,K. Titz,K. Titz,"TITZ,K",1,1,LB,34a710f0-ab79-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,11,L. Salvo,L. Salvo,"SALVO,L",1,0,,d65671f0-ab7b-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,12,C. Jeffries,C. Jeffries,"JEFFRIES,C",1,1,QB,8722b970-ad67-11ed-a5c1-13f8c0fe6ac6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,13,M. Rutsch,M. Rutsch,"RUTSCH,M",1,1,WR,750b6928-96f8-412c-b6f0-f5ac0a629f5b,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,15,J. Zirngibl,J. Zirngibl,"ZIRNGIBL,J",1,1,DL,f38bfe90-adfe-11ed-9cce-8bb60752193a,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,18,J. Nowak,J. Nowak,"NOWAK,J",1,1,WR,decf2fa6-d9df-4bcd-800c-daa499c22498,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,19,J. Nkembi,J. Nkembi,"NKEMBI,J",1,1,DB,9b5bb7cf-b8aa-4423-be39-b5cbae4c1e32,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,22,A. Braunsperger,A. Braunsperger,"BRAUNSPERGER,A",1,0,,72fd7220-ab71-11ed-b047-59d9f06e6ca0,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,23,C. Etienne,C. Etienne,"ETIENNE,C",1,0,,2b25f4af-ebf4-492b-83a6-c79a5bddfaf9,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,24,J. Guerntke,J. Guerntke,"GUERNTKE,J",1,1,DB,bb12e8f0-ab77-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,27,J. Bartz,J. Bartz,"BARTZ,J",1,0,,9e5268a0-adff-11ed-9cce-8bb60752193a,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,29,A. Black,A. Black,"BLACK,A",1,1,LB,0399c800-ad67-11ed-a5c1-13f8c0fe6ac6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,37,G. Kalus,G. Kalus,"KALUS,G",1,0,,163470d8-1a4c-4c7e-a29c-c7a17d5cdda6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,39,E. Kaser,E. Kaser,"KASER,E",1,1,DB,29ab94a0-ab74-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,45,T. Vogl,T. Vogl,"VOGL,T",1,1,DL,c696ff00-ad65-11ed-a30f-ad0477bd6f3d,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,50,T. Vorreiter,T. Vorreiter,"VORREITER,T",1,1,OL,191242d0-ad66-11ed-be06-8fac2659e815,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,51,L. Nieper,L. Nieper,"NIEPER,L",1,0,,064490b0-ab7a-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,53,D. Ondra,D. Ondra,"ONDRA,D",1,1,OL,41fa7350-ad68-11ed-a5c1-13f8c0fe6ac6,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,56,P. Engelhardt,P. Engelhardt,"ENGELHARDT,P",1,0,,d1568ce0-ab7f-11ed-a03a-dfc91dffd448,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,60,M. Biegert,M. Biegert,"BIEGERT,M",1,1,OL,29b2afd0-ae01-11ed-81e1-1976d2de75bc,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,65,J. Eberl,J. Eberl,"EBERL,J",1,1,OL,f747b060-ab74-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,75,T. Schmidt,T. Schmidt,"SCHMIDT,T",1,1,OL,ee255680-ae04-11ed-9682-ede930de22b1,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,80,L. Anzeneder,L. Anzeneder,"ANZENEDER,L",1,0,,b4a1a420-ab7c-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,85,M. Malki,M. Malki,"MALKI,M",1,1,TE,7d39ab30-ab78-11ed-a6da-49c49306a6ce,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,90,D. Siegel,D. Siegel,"SIEGEL,D",1,1,DL,f86c7017-421e-4aaf-bdfd-91ac9be4f887,
2023,BDMR2304,MR,Munich Ravens,A,BD,Barcelona Dragons,94,J. Ricco,J. Ricco,"RICCO,J",1,1,DL,8d8fcd30-e605-11ed-99bd-8d59edf091ed,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,1,T. Tate,T. Tate,"TATE,T",1,1,WR,d91834c0-effd-11ed-a4a3-6d224742b60b,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,3,S. Jarmolkowicz,S. Jarmolkowicz,"JARMOLKOWICZ,S",1,0,,dd936a30-f4bf-11ed-87d6-49314c89f703,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,4,T. Nuikka,T. Nuikka,"NUIKKA,T",1,0,,ad439ea0-b814-11ed-90a3-c9feb3c56700,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,5,M. Krupa,M. Krupa,"KRUPA,M",1,0,,e0b09958-2800-4e4e-8d85-5a35f45acb39,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,6,K. Ruta,K. Ruta,"RUTA,K",1,0,,82a6f6eb-cbf9-4d26-872a-9a04447b2e07,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,7,J. Aldas,J. Aldas,"ALDAS,J",1,0,,92e60b40-c897-11ed-b8ea-254d565fac3d,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,8,A. Smith,A. Smith,"SMITH,A",1,1,DB,9ba7e8d0-b815-11ed-8bc5-87fc752b9ea2,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,10,M. Macków,M. Macków,"MACKóW,M",1,0,,cac253fa-234e-4516-98e7-70d94f73a31c,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,11,M. Vitale,M. Vitale,"VITALE,M",1,1,QB,8aa3d5e0-fb03-11ed-8614-77787a856a39,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,12,K. Stepien,K. Stepien,"STEPIEN,K",1,0,,f47c6009-4741-40c5-ad5f-f8e3622745cb,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,13,N. Ossohou,N. Ossohou,"OSSOHOU,N",1,0,,,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,14,K. Fiedziuk,K. Fiedziuk,"FIEDZIUK,K",1,0,,e9fe398f-6041-40b4-a4c1-832f87d070f5,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,15,B. Dziedzic,B. Dziedzic,"DZIEDZIC,B",1,1,WR,fe67a648-2d6d-49e4-97fb-85d8a33792df,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,16,W. Zieba,W. Zieba,"ZIEBA,W",1,1,TE,d6eb78ec-9d04-4a3b-8bc1-d5c180f8bc87,
2023,BTPW2303,PW,Panthers Wroclaw,A,BT,Berlin Thunder,18,A. Grodecki,A. Grodecki,"GRODECKI,A",1,0,,0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5,
