season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2021,,al-mustafa-almakki,SRG,Stuttgart Surge,,Al Mustafa,Almakki,A. Almakki,OL,1.87,73.62,135.0,297.62,,,,,,,,,,,
2021,,cedric-konig,SRG,Stuttgart Surge,,Cedric,Konig,C. Konig,DB,1.93,75.98,93.0,205.03,,,,,,,,,,,
2021,,jens-hauser,SRG,Stuttgart Surge,10.0,Jens,Hauser,J. Hauser,K,1.81,71.26,96.0,211.64,,,,,,,,,,,
2021,,ronley-lakalaka,SRG,Stuttgart Surge,11.0,Ronley,Lakalaka,R. Lakalaka,ILB,1.82,71.65,102.0,224.87,,,,,,,,,,,
2021,,luca-faschian,SRG,Stuttgart Surge,12.0,Luca,Faschian,L. Faschian,WR,1.89,74.41,87.0,191.8,,,,,,,,,,,
2021,,frederic-latour,SRG,Stuttgart Surge,14.0,Frederic,Latour,F. Latour,WR,1.93,75.98,90.0,198.42,,,,,,,,,,,
2021,,michael-winterlik,SRG,Stuttgart Surge,16.0,Michael,Winterlik,M. Winterlik,QB,1.79,70.47,70.0,154.32,,,,,,,,,,,
2021,,pascal-floser,SRG,Stuttgart Surge,17.0,Pascal,Floser,P. Floser,WR,1.81,71.26,85.0,187.39,,,,,,,,,,,
2021,,louis-geyer,SRG,Stuttgart Surge,18.0,Louis,Geyer,L. Geyer,WR,1.88,74.02,90.0,198.42,,,,,,,,,,,
2021,4bea1396-00d3-49f0-9c7a-8007f5a498c4,paul-steigerwald,SRG,Stuttgart Surge,18.0,Paul,Steigerwald,P. Steigerwald,WR,1.98,77.95,98.0,216.05,,,,,,,,,,,
2021,,aaron-ellis,SRG,Stuttgart Surge,2.0,Aaron,Ellis,A. Ellis,QB,1.9,74.8,104.0,229.28,,,,,,,,,,,
2021,,danny-washington,SRG,Stuttgart Surge,2.0,Danny,Washington ,D. Washington ,LB,1.76,69.29,95.0,209.44,,,,,,,,,,,
2021,,dale-warren,SRG,Stuttgart Surge,20.0,Dale,Warren,D. Warren,LB,1.84,72.44,104.0,229.28,,,,,,,,,,,
2021,a8c08fe1-a503-497b-8c24-c39b9f6d1e14,julian-jakob,SRG,Stuttgart Surge,21.0,Julian,Jakob,J. Jakob,CB,1.82,71.65,78.0,171.96,,,,,,,,,,,
2021,,collins-kamara,SRG,Stuttgart Surge,22.0,Collins,Kamara,C. Kamara,RB,1.77,69.69,88.0,194.01,,,,,,,,,,,
2021,,wesley-martheli,SRG,Stuttgart Surge,22.0,Wesley,Martheli,W. Martheli,S,1.8,70.87,84.0,185.19,,,,,,,,,,,
2021,,marcel-dabo,SRG,Stuttgart Surge,23.0,Marcel,Dabo,M. Dabo,CB,1.84,72.44,,,,,,,,,,,,,
2021,,finn-seibert,SRG,Stuttgart Surge,24.0,Finn,Seibert,F. Seibert,WR,1.87,73.62,90.0,198.42,,,,,,,,,,,
2021,,ruben-pein,SRG,Stuttgart Surge,26.0,Ruben,Pein ,R. Pein ,RB,1.77,69.69,81.0,178.57,,,,,,,,,,,
2021,,biagio-caprino,SRG,Stuttgart Surge,27.0,Biagio,Caprino,B. Caprino,DT,,,,,,,,,,,,,,,
2021,,samuel-shannon,SRG,Stuttgart Surge,27.0,Samuel,Shannon,S. Shannon,RB,1.85,72.83,94.0,207.23,,,,,,,,,,,
2021,,lucky-ogbevoen,SRG,Stuttgart Surge,29.0,Lucky,Ogbevoen,L. Ogbevoen,OLB,1.9,74.8,100.0,220.46,,,,,,,,,,,
2021,,timo-bronn,SRG,Stuttgart Surge,3.0,Timo,Bronn,T. Bronn,K,1.81,71.26,75.0,165.35,,,,,,,,,,,
2021,,til-becker,SRG,Stuttgart Surge,30.0,Til,Becker,T. Becker,OLB,1.9,74.8,100.0,220.46,,,,,,,,,,,
