season,game_week,game_datetime,away_team,away_team_id,home_team,home_team_id,quarter_num,drive_num,play_type,play_desc,down_and_distance
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,1,Pass,"M. Vitale sacked for loss of 4 yards to the PW26 (C. Berg), PENALTY PW Offensive Holding declined.",1st down and 10 at PW30
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,1,Pass,M. Vitale pass incomplete to T. Tate.,2nd down and 14 at PW26
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,1,Pass,M. Vitale sacked for loss of 4 yards to the PW22 (L. Myrén).,3rd down and 14 at PW26
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,1,Punt,"K. Wis punt 28 yards to the 50 yardline, out-of-bounds.",4th down and 18 at PW22
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,2,Drive start,BERLIN THUNDER drive start at 14:00.,1st down and 10 at BT50
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,2,Pass,D. Isom pass complete to A. Jackson for loss of 50 yards to the BT0 (M. Osumek).,1st down and 10 at BT50
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,2,Pass,"D. Isom pass incomplete to A. Jackson, dropped pass.",2nd down and 60 at BT00
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,2,Pass,D. Isom sacked for 46 yards to the BT46 (S. Brown;T. Nuikka).,3rd down and 60 at BT00
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,2,Punt,"R. Wilzeck punt 26 yards to the PW28, out-of-bounds.",4th down and 14 at BT46
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Drive start,PANTHERS WROCLAW drive start at 12:28.,1st down and 10 at PW28
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Rush,D. Brzozowski rush for 4 yards to the PW32 (M. Thiele).,1st down and 10 at PW28
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Rush,"D. Brzozowski rush for 13 yards to the PW45, 1ST DOWN PW (J. Gacek;V. Lempinen).",2nd down and 6 at PW32
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Pass,"M. Vitale pass complete to K. Jaszweski for 25 yards to the BT30, 1ST DOWN PW (J. Gacek).",1st down and 10 at PW45
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Rush,D. Brzozowski rush for 2 yards to the BT28 (V. Lempinen).,1st down and 10 at BT30
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Rush,"T. Tate rush for 7 yards to the BT21, out-of-bounds (P. Seifert).",2nd down and 8 at BT28
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Pass,"M. Vitale pass complete to T. Tate for 4 yards to the BT17, 1ST DOWN PW (R. Baunacke;C. Berg).",3rd down and 1 at BT21
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Rush,N. Ossohou rush for no gain to the BT17 (P. Seifert;R. Baunacke).,1st down and 10 at BT17
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Pass,"M. Vitale pass complete to N. Ossohou for 12 yards to the BT5 (R. Baunacke), PENALTY PW Illegal Formation (L. Krafft) 5 yards to the BT22, NO PLAY.",2nd down and 10 at BT17
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Pass,"M. Vitale pass incomplete to K. Jaszweski, dropped pass (J. Gacek).",2nd down and 15 at BT22
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Pass,M. Vitale pass complete to W. Zieba for 9 yards to the BT13 (V. Lempinen).,3rd down and 15 at BT22
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Field goal attempt,"J. Aldas field goal attempt from 30 GOOD, clock 08:01.",4th down and 6 at BT13
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,3,Kickoff,"J. Aldas kickoff 53 yards to the BT17, A. Jackson return 11 yards to the BT28 (S. Brown).",1st down and 0 at PW30
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,4,Drive start,BERLIN THUNDER drive start at 07:51.,1st down and 10 at BT28
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,4,Rush,A. Wiesigstrauc rush for 9 yards to the BT37 (A. Smith).,1st down and 10 at BT28
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,4,Pass,"D. Isom pass complete to R. Wilzeck for 63 yards to the PW0, 1ST DOWN BT, TOUCHDOWN, clock 07:13.",2nd down and 1 at BT37
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,4,Point after try,J. Schenderlein kick attempt failed.,1st down and 10 at PW15
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,4,Kickoff,"J. Schenderlein kickoff 69 yards to the PW1, B. Waszkiewicz return 27 yards to the PW28 (J. Gacek), PENALTY PW Offensive Holding (A. Idziak) 10 yards to the PW18, 1st and 10, PW ball on PW18.",1st down and 0 at BT30
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Drive start,PANTHERS WROCLAW drive start at 07:13.,1st down and 10 at PW18
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Rush,D. Brzozowski rush for 4 yards to the PW22 (E. Hovde;V. Lempinen).,1st down and 10 at PW18
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Pass,"M. Vitale pass complete to T. Tate for 10 yards to the PW32, 1ST DOWN PW (R. Baunacke).",2nd down and 6 at PW22
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Rush,D. Brzozowski rush for no gain to the PW32 (C. Berg;R. Baunacke).,1st down and 10 at PW32
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Pass,"M. Vitale pass complete to K. Jaszweski for 14 yards to the PW46 (J. Gacek), PENALTY PW Chop Block (M. Silva) 15 yards to the PW17, NO PLAY.",2nd down and 10 at PW32
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Rush,D. Brzozowski rush for 9 yards to the PW26 (R. Baunacke).,2nd down and 25 at PW17
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Pass,M. Vitale pass complete to T. Tate for 12 yards to the PW38 (A. Spillum).,3rd down and 16 at PW26
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,5,Punt,"K. Wis punt 20 yards to the BT42, out-of-bounds.",4th down and 4 at PW38
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,6,Drive start,BERLIN THUNDER drive start at 04:10.,1st down and 10 at BT42
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,6,Pass,"D. Isom pass incomplete to A. Jackson, dropped pass.",1st down and 10 at BT42
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,6,Rush,T. Schulz rush for 3 yards to the BT45 (L. Gembara).,2nd down and 10 at BT42
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,6,Rush,D. Isom rush for 5 yards to the 50 yardline (S. Adamczyk).,3rd down and 7 at BT45
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,6,Punt,"R. Wilzeck punt 14 yards to the PW36, out-of-bounds.",4th down and 2 at BT50
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,7,Drive start,PANTHERS WROCLAW drive start at 02:36.,1st down and 10 at PW36
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,7,Rush,D. Brzozowski rush for 1 yard to the PW37 (L. Myrén;R. Baunacke).,1st down and 10 at PW36
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,7,Pass,M. Vitale pass incomplete to K. Jaszweski (J. Gacek).,2nd down and 9 at PW37
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,7,Pass,M. Vitale sacked for loss of 4 yards to the PW33 (L. Myrén).,3rd down and 9 at PW37
2023,3,2023-06-18 09:25:00,panthers-wroclaw,637d28a05a83d2285e2529cd,berlin-thunder,637d28a05a83d2285e2529c3,1,7,Punt,"K. Wis punt 32 yards to the BT35, fair catch by A. Jackson.",4th down and 13 at PW33
