season,game_week,game_datetime,away_team,away_team_id,home_team,home_team_id,quarter_num,drive_num,play_type,play_desc,down_and_distance
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,1,Rush,M. Pooda rush for 1 yard tackled by K. Fortes,1st down and 10 at MS20
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,1,Pass,"Z. Bronkhorst pass incomplete to L. Giuliani, disrupted by K. Hike Jr.",2nd down and 9 at MS21
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,1,Pass,Z. Bronkhorst pass incomplete to M. Cebotaru,3rd down and 9 at MS21
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,1,Punt,"M. Felli punt for 68 yardsreturned by L. Wirz, goes out-of-bounds forced by D. Giuliani",4th down and 9 at MS21
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,2,Pass,"C. Aiken Jr. pass incomplete to A. Brown, who dropped the pass",1st down and 10 at HM49
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,2,Rush,"A. Brown rush for 5 yards, goes out-of-bounds forced by G. Nogueira",2nd down and 10 at HM49
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,2,Pass,"C. Aiken Jr. pass complete to A. Brown for 11 yards, goes out-of-bounds forced by F. Proulx",3rd down and 5 at HM49
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,2,Rush,C. Aiken Jr. rush for a loss of 5 yards tackled by K. KhayHelvetic Mercenaries penalty TOP Illegal Touch-Pass 5 yards to the M6,1st down and 10 at HM1
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,3,Pass,P. Carr pass incomplete to L. Paglicci,0th down and 0 at MS2
2024,3,2024-06-08 12:00:00,helvetic-mercenaries,637d28a05a83d2285e2529c8,milano-seamen,637d28a05a83d2285e2529cb,1,4,Rush,S. Guarino rush for 4 yards tackled by G. Nogueira,2nd down and 15 at HM6
