season,game_week,game_datetime,away_team,away_team_id,home_team,home_team_id,quarter_num,drive_num,play_type,play_desc,down_and_distance
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,1,Rush,"J. Ampaw rush for 33 yards to the LK33, 1ST DOWN HD (J. Dietze;A. Jalloh).",1st down and 10 at HD34
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,1,Rush,J. Ampaw rush for 4 yards to the LK29 (O. Rohnebak).,1st down and 10 at LK33
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,1,Pass,"S. Ceesay pass complete to T. Nill for 25 yards to the LK4, 1ST DOWN HD (A. Jalloh).",2nd down and 6 at LK29
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,1,Rush,"J. Ampaw rush for 4 yards to the LK0, 1ST DOWN HD, TOUCHDOWN, clock 12:58, P. Andersen kick attempt good.",1st down and 0 at LK04
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,1,Kickoff,"P. Andersen kickoff 58 yards to the LK7, A. Jalloh return 15 yards to the LK22 (M. Amankwah).",1st down and 0 at HD35
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Drive start,LEIPZIG KINGS drive start at 12:50.,1st down and 10 at LK22
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Rush,J. Awini rush for 3 yards to the LK25 (B. Grube).,1st down and 10 at LK22
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Pass,"M. Birdsong pass complete to J. Awini for 10 yards to the LK35, 1ST DOWN LK (J.Juurlink;D. Laporte).",2nd down and 7 at LK25
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Penalty,PENALTY LK false start (S. Baafi) 7 yards to the LK28.,1st down and 10 at LK35
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Rush,J. Awini rush for 2 yards to the LK30 (D. Laporte).,1st down and 17 at LK28
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Rush,A. Jalloh rush for 1 yard to the LK31 (C. Slater).,2nd down and 15 at LK30
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Pass,M. Birdsong pass complete to A. Jalloh for loss of 2 yards to the LK29 (M. Spiegel).,3rd down and 14 at LK31
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,2,Punt,"J. Templar punt 41 yards to the HD30, J. Rogers return 21 yards to the LK49, out-of-bounds.",4th down and 16 at LK29
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,3,Drive start,HAMBURG SEA DEVILS drive start at 08:30.,1st down and 10 at LK49
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,3,Rush,"S. Ceesay rush for 15 yards to the LK34, 1ST DOWN HD (J. Dietze).",1st down and 10 at LK49
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,3,Pass,"S. Ceesay pass incomplete to J. Madin Cerezo, PENALTY LK offside defense (55) 5 yards to the LK29, NO PLAY.",1st down and 10 at LK34
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,3,Rush,J. Ampaw rush for 4 yards to the LK25 (J.Schultes;A. Zetterberg).,1st down and 5 at LK29
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,3,Pass,S. Ceesay pass incomplete to T. Nill.,2nd down and 1 at LK25
2021,11,2021-08-29 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,hamburg-sea-devils,637d28a05a83d2285e2529c7,1,3,Timeout,"Timeout Hamburg Sea Devils, clock 06:57.",3rd down and 1 at LK25
