season,game_week,game_datetime,away_team,away_team_id,home_team,home_team_id,quarter_num,drive_num,play_type,play_desc,down_and_distance
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"G. Toonga rush for 1 yard, tackled by M. Sy",1st down and 10 at RF33
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,J. Clark pass incomplete to K. McKnight Jr.,2nd down and 9 at RF34
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,"J. Clark pass complete to H. Kwofie for 12 yards, tackled by J. Loew",3rd down and 9 at RF34
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"G. Toonga rush for 5 yards, tackled by J. Genmark and D. Dales",1st down and 10 at RF46
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,J. Clark pass complete to K. McKnight Jr. for 7 yards,2nd down and 5 at PM49
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,"J. Clark pass complete to K. McKnight Jr. for 13 yards, tackled by A. Kilani",1st down and 10 at PM42
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"G. Toonga rush for 4 yards, tackled by J. Adjetey",1st down and 10 at PM29
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"T. Alexander rush for 5 yards, tackled by D. Gomis",2nd down and 6 at PM25
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"T. Alexander rush for no gain, tackled by J. Genmark",3rd down and 1 at PM20
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,G. Toonga rush for 3 yards,4th down and 1 at PM20
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,J. Clark pass incomplete to T. Sauerland,1st down and 10 at PM17
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,"J. Clark pass complete to H. Kwofie for a loss of 2 yards, tackled by M. Dupont",2nd down and 10 at PM17
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,J. Clark pass complete to H. Kwofie for 19 yards for a TOUCHDOWN,3rd down and 12 at PM19
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Point after try,S. van Santen attempts an extra point and succeeds!,0th down and 0 at PM15
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,1,Kickoff,S. van Santen kickoff for 70 yards for a major touchback,0th down and 0 at RF30
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,2,Rush,"C. Voumbo rush for no gain, tackled by M. Kensy",1st down and 10 at PM30
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,2,Pass,"Z. Edwards pass complete to  for 5 yards, tackled by O. Williams and M. Kensy",2nd down and 10 at PM30
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,2,Pass,Z. Edwards pass intercepted by J. Seibel,3rd down and 5 at PM35
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Pass,"J. Clark pass complete to K. McKnight Jr. for 13 yards, goes out-of-bounds forced by J. Genmark",1st down and 10 at PM30
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Pass,"J. Clark pass complete to K. McKnight Jr. for 3 yards, tackled by V. Gnahoua",1st down and 10 at PM17
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Timeout,"TIMEOUT, taken by Paris Musketeers",2nd down and 7 at PM14
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Pass,"J. Clark pass complete to K. McKnight Jr. for 7 yards, tackled by M. Beard",2nd down and 7 at PM14
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Rush,"G. Toonga rush for no gain, tackled by M. Sy and D. Dales",1st down and 10 at PM7
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Pass,J. Clark pass complete to H. Kwofie for 7 yards for a TOUCHDOWN,2nd down and 10 at PM7
2024,10,2024-07-28 06:00:00,paris-musketeers,637d28a05a83d2285e2529ce,rhein-fire,637d28a05a83d2285e2529d1,1,3,Point after try,S. van Santen attempts an extra point and succeeds!,0th down and 0 at PM15
