season,game_week,game_datetime,away_team,away_team_id,home_team,home_team_id,quarter_num,drive_num,play_type,play_desc,down_and_distance
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,G. Cunningham pass incomplete to A. Dablé-Wolf.,1st down and 10 at LK22
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,G. Cunningham rush for 6 yards to the LK28 (M. Pinter).,2nd down and 10 at LK22
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"O. Bahr rush for 5 yards to the LK33, 1ST DOWN LK (M. Pinter).",3rd down and 4 at LK28
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,"G. Cunningham rush for loss of 2 yards to the LK31, out-of-bounds (M. Pinter).",1st down and 10 at LK33
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Timeout,"Timeout Leipzig Kings, clock 12:31.",2nd down and 12 at LK31
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Rush,G. Cunningham rush for 6 yards to the LK37 (M. Pinter).,2nd down and 12 at LK31
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Pass,"G. Cunningham pass incomplete to A. Dablé-Wolf, PENALTY LK False Start declined.",3rd down and 6 at LK37
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,1,Punt,"M. Ulbrich punt 55 yards to the RF8, downed.",4th down and 6 at LK37
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,2,Drive start,RHEIN FIRE drive start at 11:31.,1st down and 10 at RF08
2022,14,2022-09-04 08:00:00,leipzig-kings,637d28a05a83d2285e2529ca,rhein-fire,637d28a05a83d2285e2529d1,1,2,Rush,D. Rennich rush for loss of 1 yard to the RF7 (M. Tavarres).,1st down and 10 at RF08
