game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,player_id,player_code,player_jersey_num,player_name,player_short_name,player_check_name,player_position,GP,GS,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,pass_sacks,pass_sack_yds,receiving_rec,receiving_yds,receiving_td,receiving_long,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_pbu,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,kick_xpm,kick_xpa,2PM_pass_att,2PM_pass_made,kick_xp%,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,season,fumbles_num,fumbles_lost,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,40,40,Louis Achaintre,L. Achaintre,"ACHAINTRE,L",,1,1,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,44,44,Leon Helm,L. Helm,"HELM,L",,1,0,3.0,6.0,6.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,45,45,Max Schmidt,Ma. Schmidt,"SCHMIDT,MA",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,50,50,Calvin Schuld,C. Schuld,"SCHULD,C",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,51,51,Mark Andrew Adjei,M. Adjei,"ADJEI,M",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,52,52,Wael Nasri,W. Nasri,"NASRI,W",,1,1,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,53,53,Daniel Josiah,D. Josiah,"JOSIAH,D",,1,1,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,55.0,1.0,55.0,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,54,54,Karlis Brauns,K. Brauns,"BRAUNS,K",,1,1,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,1.0,2.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,55,55,Mamadou Sy,M. Sy,"SY,M",,1,0,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,1.0,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,56,56,Sebastian Silva Gomez,S. Silva Gomez,"GOMEZ,S SILVA",,1,1,,,,,,,,,,,,,,,,,,,8.0,4.0,4.0,0.0,1.0,0.5,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,58,58,Anthony Keith William,A. Williams,"WILLIAMS,A",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,62,62,Luca Hebel,L. Hebel,"HEBEL,L",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,66,66,Francesco Runco,F. Runco,"RUNCO,F",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,71,71,Frank Atunlese,F. Atunlese,"ATUNLESE,F",OL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,72,72,Basil Weber,B. Weber,"WEBER,B",OL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,73,73,Marko Vidovic,M. Vidovic,"VIDOVIC,M",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,74,74,Sven Fischer,S. Fischer,"FISCHER,S",OL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,75,75,Joachim Christensen,J. Christensen,"CHRISTENSEN,J",OL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,77,77,Yannic Kiehl,Y. Kiehl,"KIEHL,Y",OL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,78,78,Tim Hirsch,T. Hirsch,"HIRSCH,T",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,79,79,Kai Wullbrandt,K. Wullbrandt,"WULLBRANDT,K",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,80,80,Luis Moreno,L. Moreno,"MORENO,L",,1,0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,81,81,Janez von Renesse,J. von Renesse,"RENESSE,J VON",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,82,82,Hendrik Schwarz,H. Schwarz,"SCHWARZ,H",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,175.0,48.0,0.0,0.0,1.0,0.0,1.0,35.0,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,83,83,Zinedin Bendjabou,Z. Bendjabou,"BENDJABOU,Z",,1,0,1.0,3.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,84,84,Cheikhou Sow,C. Sow,"SOW,C",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,85,85,Markus Hachenberg,M. Hachenberg,"HACHENBERG,M",,1,0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,86,86,Lorenz Regler,L. Regler,"REGLER,L",WR,1,1,,,,,,,,,,,,,,,6.0,73.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,90,90,Marc Anthony Hor,M. A. Hor,"HOR,M A",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,93,93,Thang Le Minh,T. Le Minh,"MINH,T LE",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,94,94,Cedric Udegbe,C. Udegbe,"UDEGBE,C",,1,0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,95,95,Mete Konya,M. Konya,"KONYA,M",,1,1,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,97,97,Sven Rieger,S. Rieger,"RIEGER,S",,1,0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,98,98,Koku Giede,K. Giede,"GIEDE,K",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,99,99,Kevin Maier,K. Maier,"MAIER,K",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGCC2207,2022-07-17 15:00:00,Frankfurt,PSD Bank Arena,CC,Cologne Centurions,FG,Frankfurt Galaxy,FG,Frankfurt Galaxy,H,,198,TM,TM,,,,1,0,,,,,,,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,1,1,D. Robinson,D. Robinson,"ROBINSON,D",,1,1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,5.0,95.0,0.0,32.0,2.0,9.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1.0,0.0,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,2,2,M. Stanley,M. Stanley,"STANLEY,M",WR,1,1,,,,,,,,,,,,,,,6.0,84.0,1.0,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,3,3,S. Radji,S. Radji,"RADJI,S",,1,1,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,5,5,G. Zec,G. Zec,"ZEC,G",,1,1,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,2.0,0.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,6,6,K. Ruta,K. Ruta,"RUTA,K",,1,0,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,0.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,7,7,P. Pasqualini,P. Pasqualini,"PASQUALINI,P",RB,1,1,5.0,15.0,16.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,8,8,H. Ogrodowczyk,H. Ogrodowczyk,"OGRODOWCZYK,H",,1,1,,,,,,,,,,,,,,,,,,,7.0,3.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,9,9,M. Rouyer,M. Rouyer,"ROUYER,M",,1,1,,,,,,,,,,,,,,,,,,,10.0,4.0,6.0,0.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,10,10,M. Macków,M. Macków,"MACKóW,M",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,11,11,N. Loureiro,N. Loureiro,"LOUREIRO,N",,1,0,11.0,43.0,49.0,6.0,0.0,12.0,,,,,,,,,2.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,13,13,A. Lenartowicz,A. Lenartowicz,"LENARTOWICZ,A",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,14,14,K. Fiedziuk,K. Fiedziuk,"FIEDZIUK,K",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,15,15,B. Dziedzic,B. Dziedzic,"DZIEDZIC,B",QB,1,1,5.0,6.0,9.0,3.0,0.0,6.0,16.0,25.0,127.0,1.0,2.0,32.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1.0,1.0,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,16,16,W. Zieba,W. Zieba,"ZIEBA,W",,1,0,,,,,,,,,,,,,,,5.0,20.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,18,18,A. Grodecki,A. Grodecki,"GRODECKI,A",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,19,19,D. Piatkowski,D. Piatkowski,"PIATKOWSKI,D",,1,1,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,20,20,K. Rokicinski,K. Rokicinski,"ROKICINSKI,K",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,22,22,D. Brzozowski,D. Brzozowski,"BRZOZOWSKI,D",,1,0,5.0,26.0,26.0,0.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,23,23,J. Mazan,J. Mazan,"MAZAN,J",WR,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,24,24,A. Skakowski,A. Skakowski,"SKAKOWSKI,A",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,25,25,A. Lary,A. Lary,"LARY,A",,1,1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,26,26,G. Lary,G. Lary,"LARY,G",,1,0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,28,28,K. Kotlarz,K. Kotlarz,"KOTLARZ,K",,1,0,4.0,12.0,12.0,0.0,0.0,8.0,,,,,,,,,1.0,-3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1.0,1.0,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,29,29,L. Steffen,L. Steffen,"STEFFEN,L",,1,1,,,,,,,,,,,,,,,,,,,9.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,30,30,P. Barul,P. Barul,"BARUL,P",,1,0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,34,34,J. Halicki,J. Halicki,"HALICKI,J",,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,35,35,K. Wis,K. Wis,"WIS,K",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,42,42,J. Chmiel,J. Chmiel,"CHMIEL,J",,1,0,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,0.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
FGPW2203,2022-06-19 15:00:00,Frankfurt,PSD Bank Arena,PW,Panthers Wroclaw,FG,Frankfurt Galaxy,PW,Panthers Wroclaw,V,,45,45,C. Dieuseul Jr,C. Dieuseul Jr,"JR,C DIEUSEUL",,1,0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,
