game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,player_id,player_code,player_jersey_num,player_name,player_short_name,player_check_name,player_position,GP,GS,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_pbu,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,pass_sacks,pass_sack_yds,kick_xpm,kick_xpa,2PM_pass_att,2PM_pass_made,fumbles_num,fumbles_lost,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,receiving_rec,receiving_yds,receiving_td,receiving_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,kick_xp%,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,season,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593911,11,12,A. Okrasa,A. Okrasa,A. Okrasa,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593894,12,13,T. Burdzinski,T. Burdzinski,T. Burdzinski,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583568,13,14,K. Fiedziuk,K. Fiedziuk,K. Fiedziuk,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583637,14,15,T. Zieniewicz,T. Zieniewicz,T. Zieniewicz,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583599,15,17,Z. Oueldsidi,Z. Oueldsidi,Z. Oueldsidi,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583577,16,18,A. Grodecki,A. Grodecki,A. Grodecki,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583579,17,19,D. Piatkowski,D. Piatkowski,D. Piatkowski,,1,1,8.0,1.0,7.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583582,18,20,T. Kempka,T. Kempka,T. Kempka,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583591,19,21,M. Jablonski,M. Jablonski,M. Jablonski,,1,1,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583588,20,22,D. Brzozowski,D. Brzozowski,D. Brzozowski,,1,1,,,,,,,,,,,12.0,79.0,,,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1173663,21,23,P. Lewis III,P. Lewis III,P. Lewis III,,1,1,11.0,5.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1586695,22,24,M. Lach,M. Lach,M. Lach,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583589,23,25,A. Lary,A. Lary,A. Lary,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1585936,24,26,G. Lary,G. Lary,G. Lary,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583590,25,27,T. Osmanski,T. Osmanski,T. Osmanski,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593954,26,28,B. Woch,B. Woch,B. Woch,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583592,27,29,K. Kotlarz,K. Kotlarz,K. Kotlarz,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583594,28,31,S. Romanowski,S. Romanowski,S. Romanowski,,1,1,4.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583595,29,32,K. Jazienicki,K. Jazienicki,K. Jazienicki,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593917,30,33,M. Pastucha,M. Pastucha,M. Pastucha,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583597,31,34,P. Guk,P. Guk,P. Guk,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583598,32,35,K. Wis,K. Wis,K. Wis,,1,1,6.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1590952,33,39,W. Simka,W. Simka,W. Simka,,1,0,6.0,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583600,34,40,T. Kiszka,T. Kiszka,T. Kiszka,,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583601,35,45,S. Barczak,S. Barczak,S. Barczak,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,932906,36,49,A. Wentland,A. Wentland,A. Wentland,,1,1,17.0,5.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583602,37,50,S. Adamczyk,S. Adamczyk,S. Adamczyk,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583606,38,51,B. Malek,B. Malek,B. Malek,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1585244,39,52,L. Fonseca,L. Fonseca,L. Fonseca,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583603,40,54,S. Idziak,S. Idziak,S. Idziak,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593893,41,56,I. Beker,I. Beker,I. Beker,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593897,42,57,K. Doenmez,K. Doenmez,K. Doenmez,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583605,43,64,K. Orzechowski,K. Orzechowski,K. Orzechowski,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1518510,44,68,E. Elnagmi,E. Elnagmi,E. Elnagmi,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583607,45,70,J. Rudnicki,J. Rudnicki,J. Rudnicki,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583625,46,72,J. Gajewski,J. Gajewski,J. Gajewski,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593029,47,73,D. Jagodzinski,D. Jagodzinski,D. Jagodzinski,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1593075,48,75,J. Wolski,J. Wolski,J. Wolski,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583626,49,76,J. Rybicki,J. Rybicki,J. Rybicki,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583628,50,82,P. Banat,P. Banat,P. Banat,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,43.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583629,51,84,M. Goszczynski,M. Goszczynski,M. Goszczynski,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583630,52,87,M. Wojakiewicz,M. Wojakiewicz,M. Wojakiewicz,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583632,53,88,R. Merjenburgh,R. Merjenburgh,R. Merjenburgh,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583633,54,90,K. Tracz,K. Tracz,K. Tracz,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583635,55,91,O. Romaniuk,O. Romaniuk,O. Romaniuk,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1590793,56,92,Z. Ugapo,Z. Ugapo,Z. Ugapo,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1583636,57,97,L. Gembara,L. Gembara,L. Gembara,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PW,Panthers Wroclaw,V,1590798,58,98,T. Lytvynov,T. Lytvynov,T. Lytvynov,,1,1,6.0,3.0,3.0,1.0,0.0,1.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PL,Prague Lions,H,1586196,1,0,A. Kingdom,A. Kingdom,A. Kingdom,,1,1,6.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PL,Prague Lions,H,1583524,2,1,J. Smith,J. Smith,J. Smith,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,59.0,,,2.0,27.0,23.0,33.0,327.0,2.0,1.0,74.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PL,Prague Lions,H,1056404,3,2,W. Patterson,W. Patterson,W. Patterson,,1,1,,,,,,,,,,,3.0,9.0,,,0.0,5.0,,,,,,,,,,,,,,,,,,,11.0,196.0,1.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PL,Prague Lions,H,1583525,4,3,J. Embry,J. Embry,J. Embry,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
plpw2509,2025-07-13 16:25:00,Prague,FK Viktoria Stadion,WPA,Panthers Wroclaw,PRG,Prague Lions,PL,Prague Lions,H,845195,5,4,K. Hike Jr.,K. Hike Jr.,K. Hike Jr.,,1,1,7.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
