season,week,week_str,game_id,date,is_cancelled,away_team_id,away_team_slug,away_team_name,home_team_id,home_team_slug,home_team_name,away_team_score,home_team_score,gamebook_url,is_game_over,is_game_tbd,has_game_started,sports_metrics_game_id,old_game_id
2025,1,Week 1,676f34b14fe406519ad6434b,2025-05-17 13:00:00,False,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,12,13,,True,False,True,mbhd2501,250517-hamburg-sea-devils---madrid-bravos
2025,1,Week 1,676f34b14fe406519ad6434c,2025-05-17 11:00:00,False,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,12,55,,True,False,True,pwfe2501,250517-fehervar-enthroners---wroclaw-panthers
2025,1,Week 1,676f34b14fe406519ad6434d,2025-05-17 11:00:00,False,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,17,15,,True,False,True,pmrf2501,250517-rhein-fire---paris-musketeers
2025,1,Week 1,676f34b14fe406519ad6434e,2025-05-18 06:00:00,False,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,14,63,,True,False,True,btcc2501,250518-cologne-centurions---berlin-thunder
2025,1,Week 1,676f34b14fe406519ad6434f,2025-05-18 09:25:00,False,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,20,33,,True,False,True,ssfg2501,250518-frankfurt-galaxy---stuttgart-surge
2025,1,Week 1,676f34b14fe406519ad64350,2025-05-18 06:00:00,False,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,7,20,,True,False,True,mrrt2501,250518-raiders-tirol---munich-ravens
2025,1,Week 1,676f34b14fe406519ad64351,2025-05-18 09:25:00,False,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,28,6,,True,False,True,plvv2501,250518-vienna-vikings---prague-lions
2025,1,Week 1,676f34b14fe406519ad64352,2025-05-18 06:00:00,False,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,56,12,,True,False,True,hgno2501,250518-nordic-storm---helvetic-mercenaries
2025,2,Week 2,676f34b14fe406519ad64353,2025-05-24 13:00:00,False,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,,,,False,False,False,mbfg2502,250524-frankfurt-galaxy---madrid-bravos
2025,2,Week 2,676f34b14fe406519ad64354,2025-05-24 11:00:00,False,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,,,,False,False,False,vvfe2502,250524-fehervar-enthroners---vienna-vikings
2025,2,Week 2,676f34b14fe406519ad64355,2025-05-25 06:00:00,False,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,,,,False,False,False,pwno2502,250525-nordic-storm---wroclaw-panthers
2025,2,Week 2,676f34b14fe406519ad64356,2025-05-25 09:25:00,False,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,,,,False,False,False,rthg2502,250525-helvetic-mercenaries---raiders-tirol
2025,2,Week 2,676f34b14fe406519ad64357,2025-05-25 09:25:00,False,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,,,,False,False,False,mrbt2502,250525-berlin-thunder---munich-ravens
2025,2,Week 2,676f34b14fe406519ad64358,2025-05-25 06:00:00,False,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,,,,False,False,False,pmss2502,250525-stuttgart-surge---paris-musketeers
2025,2,Week 2,676f34b14fe406519ad64359,2025-05-24 11:00:00,False,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,,,,False,False,False,plhd2502,250524-hamburg-sea-devils---prague-lions
2025,3,Week 3,676f34b14fe406519ad6435a,2025-05-31 13:00:00,False,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,,,,False,False,False,mbhg2503,250531-helvetic-mercenaries---madrid-bravos
2025,3,Week 3,676f34b14fe406519ad6435b,2025-05-31 11:00:00,False,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,,,,False,False,False,ccrt2503,250531-raiders-tirol---cologne-centurions
2025,3,Week 3,676f34b14fe406519ad6435c,2025-05-31 08:00:00,False,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,,,,False,False,False,fepl2503,250531-prague-lions---fehervar-enthroners
2025,3,Week 3,676f34b14fe406519ad6435d,2025-05-31 11:00:00,False,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,,,,False,False,False,hdss2503,250601-stuttgart-surge---hamburg-sea-devils
2025,3,Week 3,676f34b14fe406519ad6435e,2025-06-01 06:00:00,False,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,,,,False,False,False,fgpm2503,250601-paris-musketeers---frankfurt-galaxy
2025,3,Week 3,676f34b14fe406519ad6435f,2025-06-01 06:00:00,False,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,,,,False,False,False,nobt2503,250601-berlin-thunder---nordic-storm
2025,3,Week 3,676f34b14fe406519ad64360,2025-06-01 09:25:00,False,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,,,,False,False,False,rfvv2503,250601-vienna-vikings---rhein-fire
2025,4,Week 4,676f34b14fe406519ad64361,2025-06-07 11:00:00,False,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,,,,False,False,False,hdbt2504,250607-berlin-thunder---hamburg-sea-devils
2025,4,Week 4,676f34b14fe406519ad64362,2025-06-07 11:00:00,False,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,,,,False,False,False,vvrt2504,250607-raiders-tirol---vienna-vikings
2025,4,Week 4,676f34b14fe406519ad64363,2025-06-07 12:00:00,False,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,,,,False,False,False,femb2504,250607-madrid-bravos---fehervar-enthroners
2025,4,Week 4,676f34b14fe406519ad64364,2025-06-08 06:00:00,False,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,,,,False,False,False,pwpl2504,250608-prague-lions---wroclaw-panthers
2025,4,Week 4,676f34b14fe406519ad64365,2025-06-08 09:25:00,False,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,,,,False,False,False,fgcc2504,250608-cologne-centurions---frankfurt-galaxy
2025,4,Week 4,676f34b14fe406519ad64366,2025-06-08 09:25:00,False,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,,,,False,False,False,ssmr2504,250608-munich-ravens---stuttgart-surge
2025,4,Week 4,676f34b14fe406519ad64367,2025-06-08 06:00:00,False,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,,,,False,False,False,rfpm2504,250608-paris-musketeers---rhein-fire
2025,5,Week 5,676f34b14fe406519ad64368,2025-06-14 11:00:00,False,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,,,,False,False,False,rfhd2505,250614-hamburg-sea-devils---rhein-fire
2025,5,Week 5,676f34b14fe406519ad64369,2025-06-14 11:00:00,False,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,,,,False,False,False,ccpw2505,250614-wroclaw-panthers---cologne-centurions
2025,5,Week 5,676f34b14fe406519ad6436a,2025-06-15 06:00:00,False,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,,,,False,False,False,btfe2505,250615-fehervar-enthroners---berlin-thunder
2025,5,Week 5,676f34b14fe406519ad6436b,2025-06-15 09:25:00,False,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,,,,False,False,False,rtmb2505,250615-madrid-bravos---raiders-tirol
2025,5,Week 5,676f34b14fe406519ad6436c,2025-06-15 06:00:00,False,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,,,,False,False,False,nofg2505,250615-frankfurt-galaxy---nordic-storm
2025,5,Week 5,676f34b14fe406519ad6436d,2025-06-15 09:25:00,False,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,,,,False,False,False,mrhg2505,250615-helvetic-mercenaries---munich-ravens
2025,6,Week 6,676f34b14fe406519ad6436e,2025-06-21 11:00:00,False,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,,,,False,False,False,vvrf2506,250621-rhein-fire---vienna-vikings
2025,6,Week 6,676f34b14fe406519ad6436f,2025-06-21 06:00:00,False,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,,,,False,False,False,hgrt2506,250621-raiders-tirol---helvetic-mercenaries
2025,6,Week 6,676f34b14fe406519ad64370,2025-06-22 09:25:00,False,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,,,,False,False,False,btmr2506,250622-munich-ravens---berlin-thunder
2025,6,Week 6,676f34b14fe406519ad64371,2025-06-22 06:00:00,False,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,,,,False,False,False,hdpl2506,250622-prague-lions---hamburg-sea-devils
2025,6,Week 6,676f34b14fe406519ad64372,2025-06-22 09:25:00,False,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,,,,False,False,False,sscc2506,250622-cologne-centurions---stuttgart-surge
2025,6,Week 6,676f34b14fe406519ad64373,2025-06-21 11:00:00,False,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,,,,False,False,False,nopw2506,250622-wroclaw-panthers---nordic-storm
2025,6,Week 6,676f34b14fe406519ad64374,2025-06-22 06:00:00,False,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,,,,False,False,False,pmfg2506,250622-frankfurt-galaxy---paris-musketeers
2025,7,Week 7,676f34b14fe406519ad64375,2025-06-28 11:00:00,False,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,,,,False,False,False,hdmb2507,250628-madrid-bravos---hamburg-sea-devils
2025,7,Week 7,676f34b14fe406519ad64376,2025-06-28 11:00:00,False,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,,,,False,False,False,nohg2507,250628-helvetic-mercenaries---nordic-storm
2025,7,Week 7,676f34b14fe406519ad64377,2025-06-28 08:00:00,False,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,,,,False,False,False,fepw2507,250628-wroclaw-panthers---fehervar-enthroners
2025,7,Week 7,676f34b14fe406519ad64378,2025-06-29 06:00:00,False,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,,,,False,False,False,btrf2507,250629-rhein-fire---berlin-thunder
2025,7,Week 7,676f34b14fe406519ad64379,2025-06-29 06:00:00,False,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,,,,False,False,False,fgpl2507,250629-prague-lions---frankfurt-galaxy
2025,7,Week 7,676f34b14fe406519ad6437a,2025-06-29 09:25:00,False,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,,,,False,False,False,rtvv2507,250629-vienna-vikings---raiders-tirol
2025,7,Week 7,676f34b14fe406519ad6437b,2025-06-29 09:25:00,False,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,,,,False,False,False,mrss2507,250629-stuttgart-surge---munich-ravens
2025,7,Week 7,676f34b14fe406519ad6437c,2025-06-29 09:25:00,False,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,,,,False,False,False,ccpm2507,250629-paris-musketeers---cologne-centurions
2025,8,Week 8,676f34b14fe406519ad6437d,2025-07-05 13:00:00,False,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,,,,False,False,False,mbmr2508,250705-munich-ravens---madrid-bravos
2025,8,Week 8,676f34b14fe406519ad6437e,2025-07-05 11:00:00,False,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,,,,False,False,False,rtrf2508,250705-rhein-fire---raiders-tirol
2025,8,Week 8,676f34b14fe406519ad6437f,2025-07-05 11:00:00,False,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,,,,False,False,False,vvpl2508,250705-prague-lions---vienna-vikings
2025,8,Week 8,676f34b14fe406519ad64380,2025-07-06 09:25:00,False,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,637d28a05a83d2285e2529c7,hamburg-sea-devils,Hamburg Sea Devils,,,,False,False,False,hdno2508,250706-nordic-storm---hamburg-sea-devils
2025,8,Week 8,676f34b14fe406519ad64381,2025-07-06 06:00:00,False,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,,,,False,False,False,pwcc2508,250706-cologne-centurions---wroclaw-panthers
2025,8,Week 8,676f34b14fe406519ad64382,2025-07-06 06:00:00,False,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,,,,False,False,False,ssfe2508,250706-fehervar-enthroners---stuttgart-surge
2025,8,Week 8,676f34b14fe406519ad64383,2025-07-06 09:25:00,False,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,,,,False,False,False,hgpm2508,250706-paris-musketeers---helvetic-mercenaries
2025,9,Week 9,676f34b14fe406519ad64384,2025-07-12 13:00:00,False,637d28a05a83d2285e2529c5,fehervar-enthroners,Fehervar Enthroners,651b232e904f469c7f0d4fd7,madrid-bravos,Madrid Bravos,,,,False,False,False,mbfe2509,250712-fehervar-enthroners---madrid-bravos
2025,9,Week 9,676f34b14fe406519ad64385,2025-07-12 11:00:00,False,637d28a05a83d2285e2529d2,stuttgart-surge,Stuttgart Surge,637d28a05a83d2285e2529c6,frankfurt-galaxy,Frankfurt Galaxy,,,,False,False,False,fgss2509,250712-stuttgart-surge---frankfurt-galaxy
2025,9,Week 9,676f34b14fe406519ad64386,2025-07-12 06:00:00,False,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,637d28a05a83d2285e2529c8,helvetic-mercenaries,Helvetic Mercenaries,,,,False,False,False,hgmr2509,250712-munich-ravens---helvetic-mercenaries
2025,9,Week 9,676f34b14fe406519ad64387,2025-07-13 09:25:00,False,637d28a05a83d2285e2529d1,rhein-fire,Rhein Fire,671a01462f73e96c4e9c35a8,nordic-storm,Nordic Storm,,,,False,False,False,norf2509,250713-rhein-fire---nordic-storm
2025,9,Week 9,676f34b14fe406519ad64388,2025-07-13 06:00:00,False,637d28a05a83d2285e2529c3,berlin-thunder,Berlin Thunder,637d28a05a83d2285e2529c4,cologne-centurions,Cologne Centurions,,,,False,False,False,ccbt2509,250713-berlin-thunder---cologne-centurions
2025,9,Week 9,676f34b14fe406519ad64389,2025-07-13 06:00:00,False,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,637d28a05a83d2285e2529ce,paris-musketeers,Paris Musketeers,,,,False,False,False,pmvv2509,250713-vienna-vikings---paris-musketeers
2025,9,Week 9,676f34b14fe406519ad6438a,2025-07-13 09:25:00,False,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,637d28a05a83d2285e2529cf,prague-lions,Prague Lions,,,,False,False,False,plpw2509,250713-wroclaw-panthers---prague-lions
2025,10,Week 10,676f34b14fe406519ad6438b,2025-07-19 11:00:00,False,637d28a05a83d2285e2529d3,vienna-vikings,Vienna Vikings,637d28a05a83d2285e2529cd,wroclaw-panthers,Wroclaw Panthers,,,,False,False,False,pwvv2510,250719-vienna-vikings---wroclaw-panthers
2025,10,Week 10,676f34b14fe406519ad6438c,2025-07-19 11:00:00,False,637d28a05a83d2285e2529cc,munich-ravens,Munich Ravens,637d28a05a83d2285e2529d0,raiders-tirol,Raiders Tirol,,,,False,False,False,rtmr2510,250719-munich-ravens---raiders-tirol
